ContentItem ID,Type,Slug,Title,Status,Channel,Next Date,Image?,Venue,Venue Address,Venue City,Venue Zipcode,Venue Website,Venue Phone,Author,Last Updated,Subheadline,Brief,Long Description
566644,Venue,mmxozk-manhattan-bar-and-grill-venue,Manhattan Bar and Grill,Live,restaurants,"","","",1509 W. Christian County J,Ozark,65721,"",417-582-2271,"","Mar 28, 2011 by bjacques@springfi.gannett.com","",East meets the Ozarks at the Manhattan Bar and Grill; enjoy sushi and hibachi-grilled Japanese. Manhattan Bar and Grill's romantic atmosphere is great for dates.,East meets the Ozarks at the Manhattan Bar and Grill; enjoy sushi and hibachi-grilled Japanese. Manhattan Bar and Grill's romantic atmosphere is great for dates.
582077,Venue,mmxozk-manhattan-bistro-japanese-restaur-venue,Manhattan Bistro Japanese Restaurant,Draft,restaurants,"","","",1509 W. Missouri J,Ozark,"","",417-582-2271,"","Mar 28, 2011 by janpete@springfi.gannett.com",""," From chicken to sushi, Manhattan in Ozark has dishes for every palate.",""
566645,Venue,mmxozk-maple-street-bar-and-grill-venue,Maple Street Bar & Grill,Live,other,"","","",105 N Maple St,Buffalo,65622,"",417-345-5045,"","Mar 28, 2011 by Gannett - Ozarks Venues","","",""
566646,Venue,mmxozk-margies-kafe-venue,Margie's Kafe,Live,other,"","","",19039 Highway 28 W,Dixon,65459,"",573-422-3555,"","Mar 28, 2011 by Gannett - Ozarks Venues","","",""
566648,Venue,mmxozk-marias-mexican-restaurant-venue,Maria's ,Live,restaurants,"",yes,"",406 South Ave.,Springfield,"",http://www.mariasdowntown.com/,417-831-9339,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Maria's Mexican restaurant in downtown Springfield is the place to go for Mexican food and lots of action. Televisions and music help keep the atmosphere upbeat and lively. In addition, Maria's has a full bar to accommodate thirsty guests. Maria's food is sure to please, as the recipes are straight...","Maria's Mexican restaurant in downtown Springfield is the place to go for Mexican food and lots of action. Televisions and music help keep the atmosphere upbeat and lively. In addition, Maria's has a full bar to accommodate thirsty guests. Maria's food is sure to please, as the recipes are straight from the owner's grandmother. Try the fried tacos or the Sergio. Finish the meal with sopapillas or fried ice cream."
566647,Venue,mmxozk-mariachi-venue,Mariachi,Live,other,"","","",911 N Kenneth St,Nixa,65714,"",417-724-8885,"","Mar 28, 2011 by Gannett - Ozarks Venues","","",""
1967080,Venue,mmxozk-marinades-steakhouse-and-lounge-venue,Marinades Steakhouse & Lounge,Live,restaurants,"","","",1645 W. Republic Rd.,Springfield,65807,http://www.marinadessteakhouse.com/,417-886-1300,"","Mar 29, 2011 by bjacques@springfi.gannett.com","","Marinades is one of the newest steak places in southwest Springfield, serving black angus steaks, seafood and pastas; locally owned, also featuring a lounge serving original martinis and plenty more. Located in the Remington's Corner off Republic Road with quick and easy accessto James River...","Marinades is one of the newest steak places in southwest Springfield, serving black angus steaks, seafood and pastas; locally owned, also featuring a lounge serving original martinis and plenty more.&nbsp; Located in the Remington's Corner off Republic Road with quick and easy access&nbsp;to James River Freeway.&nbsp; Reservations are not&nbsp;essential, but suggested.Established in the Spring of 2010, Marinades offers catering, lunch delivery and dine-in services. Marinades opened with a goal of being Southwest Springfield&rsquo;s home for a unique and relaxed dining experience. They offer a smoke-free atmosphere."
1051288,Venue,mmxozk-mark-twain-national-forest-venue,Mark Twain National Forest,Live,leisure,"","","",401 Fairgrounds Rd. ,Rolla,65608,http://www.fs.fed.us/r9/forests/marktwain/about/,417-683-4428,"","Mar 29, 2011 by kleonard02@metromix.com","","Missouri's only national forest, Mark Twain comprises 1.5 million acres of wilderness stretched out over southern Missouri and Northern Arkansas. Caves, springs, hills, glades, streams and old volcanic mountains dot the terrain. Protected land is peppered all throughout southern Missouri -- as far...","Missouri's only national forest, Mark Twain comprises 1.5 million acres of wilderness stretched out over southern Missouri and Northern Arkansas. Caves, springs, hills, glades, streams and old volcanic mountains dot the terrain. Protected land is peppered all throughout southern Missouri -- as far northeast as Washington County and as far southwest as Barry County. Areas are close enough for afternoon hikes, or remote enough for weekend expeditions."
566649,Venue,mmxozk-market-basket-cafe-venue,Market Basket Cafe,Live,restaurants,"","","",204 E. Mcclurg St.,Richland,65556,http://www.marketbasketcafe.com/,573-765-3366,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Market Basket Caf boasts the title of oldest building in Richland, specializing in classic lunches. Family owned and operated, this landmark is ready to take care of your lunch cravings. Market Basket Caf specializes in sandwiches, soups and salads. The cafe is known for its signature Creamy...","Market Basket Caf&eacute; boasts the title of oldest building in Richland, specializing in classic lunches. Family owned and operated, this landmark is ready to take care of your lunch cravings. Market Basket Caf&eacute; specializes in sandwiches, soups and salads. The cafe is known for its signature Creamy Chicken Salad. It's open for dinner on Friday nights and guests can enjoy steaks night and open-faced roast beef. You can also check out their gift shop for fun gift ideas."
566650,Venue,mmxozk-marthas-vineyard-venue,Martha's Vineyard,Live,bars-and-clubs,"",yes,"",219 W. Olive St.,Springfield,65806,http://www.marthascomplex.com/,417-864-4572,"","Mar 28, 2011 by janpete@springfi.gannett.com","","Martha's Vineyard on Olive is one of downtown Springfield's most energetic night spots. This gay-friendly bar has nightly themes such as Wet and Wild Wednesday and Drag King and Queen shows. Try the Banana Republic, which contains coconut rum, pineapple rum, creme de banana, peach schnapps and...","Martha's Vineyard on Olive is one of downtown Springfield's most energetic night spots. This gay-friendly bar has nightly themes such as Wet and Wild Wednesday and Drag King and Queen shows. Try the Banana Republic, which contains coconut rum, pineapple rum, creme de banana, peach schnapps and pineapple juice. Or try their signature Blue Balls drink, which is UV Blue, blue curacao, sweet and sour and 7-Up. Whether you want great drinks or upbeat dancing, Martha's is for you."
1912860,Venue,mmxozk-martini-proper-venue,Martini Proper ,Expired,bars-and-clubs,"","","","",Springfield,"","","","","Mar 29, 2011 by bjacques@springfi.gannett.com","","Martini Proper is now closed.Springfield's newest upscale martini bar and bistro. Serving lunch, appetizers and an array of specialty martinits (beer and coctails also available).","Martini Proper is now closed.Springfield's newest upscale martini bar and bistro.&nbsp; Serving lunch, appetizers and an array of specialty martinits (beer and coctails also available)."
2071273,Venue,mmxozk-martys-sports-bar-venue,Marty's Sports Bar,Live,bars-and-clubs,"","","",3322 S. Campbell Ave.,Springfield,65807,"",417-368-4188,"","Jun 17, 2011 by bjacques@springfi.gannett.com","","A fun and relaxed sports spot on the south side, Marty's houses two pool tables, several video games, shuffle board, and plenty of flat-screen TVs. They also offer a ton of great specials, including incredible pizza specials, pitcher specials, Guiness pitcher specials and a late-night happy hour...","A fun and relaxed sports spot on the south side, Marty's houses two pool tables, several video games, shuffle board, and plenty of flat-screen TVs. They also offer a ton of great specials, including incredible pizza specials, pitcher specials, Guiness pitcher specials and a late-night happy hour from 10 p.m. to 1 a.m. Try the House Margarita, one of the best we've had in the Ozarks!Hours: Monday through Friday, 3 p.m. to 1 a.m. and Saturday, 12 p.m. to 1 a.m."
566652,Venue,mmxozk-master-wangs-venue,Master Wang's,Live,restaurants,"","","",1003 S. Springfield Ave.,Bolivar,65613,"",417-326-6056,"","Mar 28, 2011 by rjasper@news-leader.com","","If you're in the mood for Chinese cuisine, check out Bolivar's Master Wang's, which boasts original Springfield-style Cashew Chicken as well as a signature Sweet and Sour Chicken. Add crab rangoon, wontons and egg rolls to your order for something special. All food is made on-site and prepared...","If you're in the mood for Chinese cuisine, check out Bolivar's Master Wang's, which boasts original Springfield-style Cashew Chicken as well as a signature Sweet and Sour Chicken. Add crab rangoon, wontons and egg rolls to your order for something special. All food is made on-site and prepared fresh daily. Master Wang's offers take-out if you're on the go."
1149846,Venue,mmxozk-the-outland-ballroom-venue-1,Matt Stell & the Crashers,Live,events,"","","",306 South St.,"Springfield, ",65807,http://www.downtownlivemusic.com,417- 863-9779,"","Mar 29, 2011 by kleonard02@metromix.com","","On May 9th, Matt Stell  the Crashers will be returning to the Outland Ballroom in fair Springfield to disseminate rock n' roll to the multitudes.  BUT WAIT!! This is a special night for everyone. First, Matt Stell will have graduated earlier that day, so this show is a graduation party for him and...","On May 9th, Matt Stell &amp; the Crashers will be returning to the Outland Ballroom in fair Springfield to disseminate rock n' roll to the multitudes.  BUT WAIT!! This is a special night for everyone. First, Matt Stell will have graduated earlier that day, so this show is a graduation party for him and all other newly pedigreed persons in attendance. Secondly, this show will mark MS&amp;C's formal record release in Springfield. Now you may ask yourself, ""How can one do a record release when the record as been around and for sale for a while?"" Well the answer is that Stell &amp; the Crashers are being courted by some people in the music biz, and before big things can happen, the record needs to have a formal release date. So come support the fellas and be a part of big things.  The Josh Davis Band, a Snorty Horse favorite from Iowa, will open the show. Invite your friends, family, neighbors, and ex'es and kick off the last summer of the decade in style!  See all of you there."
1140293,Venue,mmxozk-mcalisters-deli-venue,McAlister's Deli,Live,restaurants,"",yes,"",210 W. Sunshine,Springfield,65802,http://www.mcalistersdeli.com/,417-831-4450,"","Mar 29, 2011 by bjacques@springfi.gannett.com","","This deli chain is known for their selection of sandwiches, potatos and famous sweet tea. Locations throughout Springfield.","This deli chain is known for their selection of sandwiches, potatos and famous sweet tea. Locations throughout Springfield."
2548304,Venue,mmxozk-mcalisters-deli-venue-1,McAlister's Deli ,Live,restaurants,"","","",586 E. Harrison St,Republic,65738,http://www.mcalistersdeli.com,417-732-4747,"","Apr  8, 2011 by bjacques@springfi.gannett.com","","Serving original deli-style grub in a fresh, clean atmosphere; some of the best sweet tea around!","Serving original deli-style grub in a fresh, clean atmosphere; some of the best sweet tea around!"
2534415,Venue,mmxozk-mcalisters-deli-battlefield-rd-venue,McAlister's Deli (Battlefield Rd.),Live,restaurants,"","","",1711 W. Battleifield,Springfield,65807,http://www.mcalistersdeli.com,417-888-0899,"","Mar 30, 2011 by bjacques@springfi.gannett.com","","Serving fresh, unique deli meals and some of the best sweet tea around.","Serving fresh, unique deli meals and some of the best sweet tea around."
2534417,Venue,mmxozk-mcalisters-deli-kansas-expy-venue,McAlister's Deli (Kansas Expy.),Live,restaurants,"","","",2445 N. Kansas Expressway,Springfield,65803,http://www.mcalistersdeli.com,417-866-2331,"","Mar 30, 2011 by bjacques@springfi.gannett.com","","Serving fresh, unique deli-style meals and great sweet tea!","Serving fresh, unique deli-style meals and great sweet tea!"
2534233,Venue,mmxozk-mcalisters-deli-primrose-venue,McAlister's Deli (Primrose),Live,restaurants,"","","",1460 E. Primrose ,Springfield,65804,http://www.mcalistersdeli.com,417-890-5250,"","Mar 30, 2011 by bjacques@springfi.gannett.com","","Serving fresh takes on deli staples and some of the best sweet tea around in a clean, fresh atmosphere.","Serving fresh takes on deli staples and some of the best sweet tea around in a clean, fresh atmosphere."
565981,Venue,mmxozk-mcbride-school-park-venue,McBride School-Park,Live,leisure,"","","",3200 W. Farm Rd 178,Springfield,65810,http://www.parkboard.org/information/city_parks/index.html,417-837-5737,"","Mar 28, 2011 by bwhite@news-leader.com","",A school park,"walk/run trail, restrooms, amphitheater, picnic tables, drinking fountain, and frisbee golf course, soccer field"
